Date/Time,DistrictCooling:Facility [J](Hourly),DistrictHeating:Facility [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorLights:Electricity [J](Monthly),Carbon Equivalent:Facility [kg](Monthly),DistrictCooling:Facility [J](Daily),DistrictHeating:Facility [J](Daily),InteriorLights:Electricity [J](Daily),Carbon Equivalent:Facility [kg](Daily) 
 01/14  05:00:00,0.0,97942115.120363,2508808.38841412 
 01/14  06:00:00,0.0,95978488.2212823,2508808.38841412 
 01/14  07:00:00,0.0,66665572.1486397,5017616.77682823 
 01/14  08:00:00,0.0,201946952.667406,5017616.77682823 
 01/14  09:00:00,0.0,105081685.244615,13050796.9945683 
 01/14  10:00:00,0.0,75985916.0464271,5580770.03152557 
 01/14  11:00:00,0.0,54597417.8727538,4719671.82252929 
 01/14  12:00:00,0.0,37926731.2844317,4719671.82252929 
 01/14  13:00:00,0.0,43817962.2330026,2359835.91126464 
 01/14  14:00:00,0.0,51121567.7304406,2359835.91126464 
 01/14  15:00:00,0.0,57455862.9782942,2661220.28441334 
 01/14  16:00:00,0.0,62184219.9382221,3468499.85534736 
 01/14  17:00:00,0.0,69267476.2164143,7225040.79209365 
 01/14  18:00:00,0.0,87035591.5735495,0.0 
 01/14  19:00:00,0.0,1104384.64325375,0.0 
 01/14  20:00:00,0.0,20932573.6916501,0.0 
 01/14  21:00:00,0.0,48249590.1164252,0.0 
 01/14  22:00:00,0.0,61804938.9827919,0.0 
 01/14  23:00:00,0.0,63289411.3768455,0.0 
 01/14  24:00:00,0.0,62917457.7215734,0.0,,,0.0,1937877256.09554,71233427.3096774,66.1521945072182 
 01/15  01:00:00,0.0,64910055.5640957,0.0 
 01/15  02:00:00,0.0,65954706.5974913,0.0 
 01/15  03:00:00,0.0,65969115.0845178,0.0 
 01/15  04:00:00,0.0,66011661.6717347,0.0 
 01/15  05:00:00,0.0,65809223.849127,0.0 
 01/15  06:00:00,0.0,65801832.896932,0.0 
 01/15  07:00:00,0.0,64135137.8112598,0.0 
 01/15  08:00:00,0.0,206605615.838376,0.0 
 01/15  09:00:00,0.0,123059539.798973,0.0 
 01/15  10:00:00,0.0,99166642.7013174,0.0 
 01/15  11:00:00,0.0,88876493.1787751,0.0 
 01/15  12:00:00,0.0,72250561.9812581,0.0 
 01/15  13:00:00,0.0,64032184.1715971,0.0 
 01/15  14:00:00,0.0,58666103.1007837,0.0 
 01/15  15:00:00,0.0,64691493.5685604,0.0 
 01/15  16:00:00,0.0,64263703.1995004,0.0 
 01/15  17:00:00,0.0,76903728.9183192,0.0 
 01/15  18:00:00,0.0,95634634.5933914,0.0 
 01/15  19:00:00,0.0,0.0,0.0 
 01/15  20:00:00,0.0,25042724.1046782,0.0 
 01/15  21:00:00,0.0,63454494.7559019,0.0 
 01/15  22:00:00,0.0,81920519.4776274,0.0 
 01/15  23:00:00,0.0,97541578.9537804,0.0 
